App,review_date,review_description,rating,thumbsUpCount,developer_response,developer_response_date,appVersion
Zomato,11-07-2023 18:03,If I m ordering food online and eating in my home then why should I pay restaurant charges each time in every order...it's totally fake charges and they are taking unnecessary charges...,1,0,"Hi there, we are really sorry for the bad experience. Please write to us at psreviewsupport@zomato.com and we’ll get this checked immediately.",21-07-2023 07:46,17.5.8
Zomato,09-07-2023 05:46,Zomato always show reduced time for the food arriving. It annoys me.,3,0,,,17.5.7
Zomato,20-07-2023 14:43,Easy way for online food delivery. They provide good offers also..,5,0,"Hi there, glad to hear that! Thank you for your feedback.",20-07-2023 14:46,17.6.0
Zomato,10-07-2023 15:10,"It's been 4days now I didn't get my refund there is no information when will i get my money neither zomato nor domino's no one solved my issue From 4 days I have sent messages to customer care, they only show that your issue has been sent to Domino's.Send emails to Domino's I have not received any call which number is active.You guys have not solved my problem, when will I get my money.Zomato is your responsibility, I ordered from your app, you should clear my issue. Solve my refund issue ASAP🙏",1,0,"Hi there, we are really sorry for the bad experience. Please write to us at psreviewsupport@zomato.com and we’ll get this checked immediately.",21-07-2023 07:41,17.5.8
Zomato,18-07-2023 16:46,"A new fraud. The delivery person passes within 100 metres of my location, delivers another order, reaches 15 minutes late and this app reports that my order was delivered 12 minutes early so as to avoid giving the On Time Guarantee coupon.",1,0,"Hi there, sorry to hear about that. Please write to us at psreviewsupport@zomato.com and we'll reach out to you at the earliest.",22-07-2023 13:23,17.6.0
Zomato,24-07-2023 13:50,"I had good experience, easy to order and timely delivery.",5,0,"Hi there, glad to hear that! Thank you for your feedback.",24-07-2023 13:52,17.5.8
Zomato,18-07-2023 12:10,Disgusting app. Shows fake prices. Everything is 200 extra than that of restaurant price.,1,0,,,17.6.0
Zomato,19-07-2023 06:57,"Now doubt Zomato services and Offers are excellent. Can get tasty good any time as per our choice, in any climate conditions.",5,0,"Hi there, glad to hear that! Thank you for your feedback.",19-07-2023 06:59,17.6.0
Zomato,14-07-2023 12:36,Worst services ever and rates are too high as compare to Swiggy... No refund received for stale food and no replacement too... Fraud 😡,1,0,"Hi there, we are really sorry for the bad experience. Please write to us at psreviewsupport@zomato.com and we’ll get this checked immediately.",21-07-2023 07:56,17.5.9
Zomato,16-07-2023 12:18,Accurately delivered the order as per my requirement and the food was delicious as well and at last loved ZOMATO❤️,5,0,"Hi there, glad to hear that! Thank you for your feedback.",16-07-2023 12:21,17.6.0
Zomato,22-07-2023 19:21,"Services are very poor and going down day by day. Swiggy is providing much better service and seems more value for money. Stop your delivery services, if you're not able to deliver.",1,0,"Hi there, sorry to hear about to be that. Please write to us at psreviewsupport@zomato.com & we'll get this resolved ASAP.",20-03-2022 10:03,17.6.0
Zomato,15-07-2023 07:07,Very good service and great pakaging and order is recieved on time and delevery experince is very good,5,0,"Hi there, glad to hear that! Thank you for your feedback.",15-07-2023 07:08,17.5.9
Zomato,15-07-2023 11:45,"Good variety, easy, prompt service and reasonable prices",5,0,"Hi there, glad to hear that! Thank you for your feedback.",15-07-2023 11:48,17.5.9
Zomato,19-07-2023 17:00,Much better than competition in terms of service as well as assortment,5,0,,,17.6.0
Zomato,18-07-2023 08:29,Worst location tracker and not taking manual address Plus charging high rates of delivery Always getting late delivery And manymore issues,1,0,"Hi there, we are really sorry for the bad experience. Please write to us at psreviewsupport@zomato.com and we’ll get this checked immediately.",21-07-2023 08:12,17.5.9
Zomato,30-06-2023 07:22,Made my lunch time easy and also colorful with variety of selectable options. Thanks to zomato,5,0,,,17.5.6
Zomato,11-07-2023 09:33,This is very amazing app because no one have to go outside to buy some food only order on Zomato,5,0,,,17.5.8
Zomato,19-07-2023 11:58,Zomato app is the best app for fast food. IT Provide a delicious food on correct time.,5,0,"Hi there, glad to hear that! Thank you for your feedback.",19-07-2023 12:00,17.6.0
Zomato,06-07-2023 20:21,Very helpful to have meals during odd hours. Thanks a lot Zomato,5,0,"Hi there, glad to hear that! Thank you for your feedback.",06-07-2023 20:22,17.5.8
Zomato,21-07-2023 16:09,It's all good. And It's always on time delivery 🤗💌🤜🤛 thanks zomato,5,0,"Hi there, glad to hear that! Thank you for your feedback.",21-07-2023 16:12,17.6.0
Zomato,07-07-2023 17:07,Worst app for food delivery it's much if you switch to swiggy. Seriously there customer service is worst,1,0,"Hi Naina, we're sorry to hear that. We are constantly working to improve our support infrastructure. It would be great if you can share your concern at psreviewsupport@zomato.com, so we can address the same on priority.",08-07-2023 17:08,17.5.8
Zomato,13-07-2023 11:50,Charges are very high and there is no assurance for food quality.this is just a courier app,1,0,"Hi there, we are really sorry for the bad experience. Please write to us at psreviewsupport@zomato.com and we’ll get this checked immediately.",21-07-2023 07:52,17.5.8
Zomato,16-07-2023 10:26,Love the app and need more discount based on order history and loyalty.,4,0,,,17.6.0
Zomato,05-07-2023 22:37,Featuring fastest food delivery is quite unique and amazing with lot's of discounts for consumers and late night Order. In short as a delhihite - Bhai I'm hungry kuch liya bahar se when everything's closed.,5,0,,,17.5.8
Zomato,22-07-2023 14:49,Why zomato is accepting orders when they are not linked with Restraunats. No communication regarding my refund issue after order cancellation.,5,0,"Hi Aruna, sorry to hear about that. Please write to us at psreviewsupport@zomato.com and we'll reach out to you at the earliest.",23-07-2023 11:18,17.6.0
Zomato,22-07-2023 05:44,Ordered from Zomato and received stale food. After sharing video with the customer service team they replied that it's customers mistake. They should check before placing the order. Zomato should take strict action but they support restaurants and not their customers,1,4,"Hi there, we are really sorry for the bad experience. Please write to us at psreviewsupport@zomato.com and we’ll get this checked immediately.",22-07-2023 05:45,17.6.0
Zomato,07-07-2023 07:52,App is good n efficient however need to work on different kind of charges Zomato levied these days ..... With increasing profits n popularities they are moving away with the pro n economical services they offered earlier.,5,0,"Hi there, thank you for bringing this matter to our notice. Your feedback is duly noted, and we'll certainly work to improve our services based on the same. We hope you have a better experience with us in the future.",25-12-2022 12:13,17.5.8
Zomato,14-07-2023 14:54,Today's my experience with zomato was not good as I order food and it recivied 2 hour later and customer service also not supportive 😌😌,1,0,,,17.6.0
Zomato,20-07-2023 14:39,Till now the experience is excellent I am really enjoying this app after my Gold membership before membership its just good not its excellent 😀,5,0,"Hi Gauri, glad to hear that! Thank you for your feedback.",21-07-2023 08:51,17.6.0
Zomato,19-07-2023 16:56,"Need to update maps, and more transparent for delivery boys... in app more hidden charges & many more to understand to delivery boys...",3,0,,,17.6.0
Zomato,16-07-2023 08:24,"Fantastic App, A good partner of those who are living far from home. Also a time saver buddy.",5,0,"Hi there, glad to hear that! Thank you for your feedback.",16-07-2023 08:27,17.6.0
Zomato,05-07-2023 16:58,Superb deals..Please try before ordering from any other platform..You will definitely save some amount of your hard earned money..,5,0,,,17.5.7
Zomato,03-07-2023 16:00,"I logged the complaint on app but no one responded even they are not bother to respond on mail also, you can try for same.",1,0,"Hi Rohan, we're sorry to hear that. We are constantly working to improve our support infrastructure. It would be great if you can share your concern at psreviewsupport@zomato.com, so we can address the same on priority.",12-07-2023 11:40,17.5.7
Zomato,09-07-2023 04:12,Easy to use. Available on fingertips. Loving it.,5,0,"Hi there, glad to hear that! Thank you for your feedback.",09-07-2023 04:12,17.5.8
Zomato,13-07-2023 16:18,This is literally a bad application the shopkeeper is accepting that he made a mistake but there AI is not accepting that they had made a mistake.... They provided me see with wrong item,1,0,"Hi there, we are really sorry for the bad experience. Please write to us at psreviewsupport@zomato.com and we’ll get this checked immediately.",21-07-2023 07:53,17.5.9
Zomato,10-07-2023 10:04,I am so much thankful for Zomato whenever I make mood for eating something they always deliver on time and always food is hot..thnku,5,0,"Hi there, glad to hear that! Thank you for your feedback.",10-07-2023 10:05,17.5.9
Zomato,05-07-2023 07:09,"They used to be good but now with success they have lost integrity , trust and basically turned out to be scammers . My order was not delivered from their app . Till date they have not returned my money . Not taken thecrspinsibility and washed there hands .. loosers . Basically they have created systems to scam common man . Guys wake up fo jot use Zomato . They are killing the restaurant business n eating on their profits and in top scammi g there own customers .",1,0,,,17.5.7
Zomato,11-07-2023 06:39,The delivery boy didn't call me and when I call him he didn't receive my call and in later in my mobile showed that order was delivered so I am so disappointed 😞 with this app. I want my refund and suggest everyone not to download this worst app,1,0,"Hi there, we are really sorry for the bad experience. Please write to us at psreviewsupport@zomato.com and we’ll get this checked immediately.",21-07-2023 07:43,17.5.9
